period,stateid,stateDescription,sectorid,sectorName,price,price-units
2022-08,NC,North Carolina,COM,commercial,8.97,cents per kilowatt-hour
2022-08,NC,North Carolina,IND,industrial,7.64,cents per kilowatt-hour
2022-08,ND,North Dakota,COM,commercial,9.2,cents per kilowatt-hour
2022-08,ND,North Dakota,IND,industrial,7.36,cents per kilowatt-hour
2022-08,OH,Ohio,COM,commercial,10.74,cents per kilowatt-hour
2022-08,OH,Ohio,IND,industrial,8.29,cents per kilowatt-hour
2022-08,OK,Oklahoma,COM,commercial,12.13,cents per kilowatt-hour
2022-08,OK,Oklahoma,IND,industrial,8.19,cents per kilowatt-hour
2022-08,OR,Oregon,COM,commercial,9.21,cents per kilowatt-hour
2022-08,OR,Oregon,IND,industrial,6.88,cents per kilowatt-hour
2022-08,PA,Pennsylvania,COM,commercial,11.3,cents per kilowatt-hour
2022-08,PA,Pennsylvania,IND,industrial,9.2,cents per kilowatt-hour
2022-08,RI,Rhode Island,COM,commercial,15.61,cents per kilowatt-hour
2022-08,RI,Rhode Island,IND,industrial,17.97,cents per kilowatt-hour
2022-08,SC,South Carolina,COM,commercial,11.3,cents per kilowatt-hour
2022-08,SC,South Carolina,IND,industrial,8.33,cents per kilowatt-hour
2022-08,SD,South Dakota,COM,commercial,10.79,cents per kilowatt-hour
2022-08,SD,South Dakota,IND,industrial,8.16,cents per kilowatt-hour
2022-08,TN,Tennessee,COM,commercial,13.58,cents per kilowatt-hour
2022-08,TN,Tennessee,IND,industrial,8.17,cents per kilowatt-hour
2022-08,TX,Texas,COM,commercial,9.94,cents per kilowatt-hour
2022-08,TX,Texas,IND,industrial,7.71,cents per kilowatt-hour
2022-08,UT,Utah,COM,commercial,8.52,cents per kilowatt-hour
2022-08,UT,Utah,IND,industrial,7.11,cents per kilowatt-hour
2022-09,WSC,West South Central,COM,commercial,10.21,cents per kilowatt-hour
2022-09,WSC,West South Central,IND,industrial,7.77,cents per kilowatt-hour
2022-09,MTN,Mountain,COM,commercial,11.18,cents per kilowatt-hour
2022-09,MTN,Mountain,IND,industrial,8.69,cents per kilowatt-hour
2022-12,PACN,Pacific Noncontiguous,COM,commercial,30.88,cents per kilowatt-hour
2022-12,PACN,Pacific Noncontiguous,IND,industrial,33.47,cents per kilowatt-hour
2022-12,US,U.S. Total,COM,commercial,12.28,cents per kilowatt-hour
2022-12,US,U.S. Total,IND,industrial,8.5,cents per kilowatt-hour
2023-02,MA,Massachusetts,COM,commercial,21.88,cents per kilowatt-hour
2023-02,MA,Massachusetts,IND,industrial,19.1,cents per kilowatt-hour
2023-02,MI,Michigan,COM,commercial,13.06,cents per kilowatt-hour
2023-02,MI,Michigan,IND,industrial,8.21,cents per kilowatt-hour
2023-02,MN,Minnesota,COM,commercial,11.53,cents per kilowatt-hour
2023-02,MN,Minnesota,IND,industrial,8.97,cents per kilowatt-hour
2023-02,MS,Mississippi,COM,commercial,13.21,cents per kilowatt-hour
2023-02,MS,Mississippi,IND,industrial,7.45,cents per kilowatt-hour
2023-02,MO,Missouri,COM,commercial,9.4,cents per kilowatt-hour
2023-02,MO,Missouri,IND,industrial,7.76,cents per kilowatt-hour
2023-02,MT,Montana,COM,commercial,11.88,cents per kilowatt-hour
2023-02,MT,Montana,IND,industrial,8.19,cents per kilowatt-hour
2023-02,NE,Nebraska,COM,commercial,8.32,cents per kilowatt-hour
2023-02,NE,Nebraska,IND,industrial,7.05,cents per kilowatt-hour
2023-02,NV,Nevada,COM,commercial,11.73,cents per kilowatt-hour
2023-02,NV,Nevada,IND,industrial,9.56,cents per kilowatt-hour
2023-02,NH,New Hampshire,COM,commercial,23.57,cents per kilowatt-hour
2023-02,NH,New Hampshire,IND,industrial,17.23,cents per kilowatt-hour
2023-02,NJ,New Jersey,COM,commercial,13.22,cents per kilowatt-hour
2023-02,NJ,New Jersey,IND,industrial,11.7,cents per kilowatt-hour
2023-02,NM,New Mexico,COM,commercial,10.71,cents per kilowatt-hour
2023-02,NM,New Mexico,IND,industrial,6.07,cents per kilowatt-hour
2023-02,NY,New York,COM,commercial,16.24,cents per kilowatt-hour
2023-02,NY,New York,IND,industrial,7.06,cents per kilowatt-hour
2023-02,NC,North Carolina,COM,commercial,9.66,cents per kilowatt-hour
2023-02,NC,North Carolina,IND,industrial,6.93,cents per kilowatt-hour
2023-02,ND,North Dakota,COM,commercial,7.74,cents per kilowatt-hour
2023-02,ND,North Dakota,IND,industrial,7.58,cents per kilowatt-hour
2023-02,OH,Ohio,COM,commercial,10.61,cents per kilowatt-hour
2023-02,OH,Ohio,IND,industrial,7.46,cents per kilowatt-hour
2023-02,OK,Oklahoma,COM,commercial,9.06,cents per kilowatt-hour
2023-02,OK,Oklahoma,IND,industrial,6.23,cents per kilowatt-hour
2023-02,OR,Oregon,COM,commercial,9.91,cents per kilowatt-hour
2023-02,OR,Oregon,IND,industrial,7.91,cents per kilowatt-hour
2023-02,PA,Pennsylvania,COM,commercial,11.92,cents per kilowatt-hour
2023-02,PA,Pennsylvania,IND,industrial,8.06,cents per kilowatt-hour
2023-02,RI,Rhode Island,COM,commercial,18.7,cents per kilowatt-hour
2023-02,RI,Rhode Island,IND,industrial,19.8,cents per kilowatt-hour
2023-05,OK,Oklahoma,COM,commercial,8.39,cents per kilowatt-hour
2023-05,OK,Oklahoma,IND,industrial,5.77,cents per kilowatt-hour
2023-05,OR,Oregon,COM,commercial,9.91,cents per kilowatt-hour
2023-05,OR,Oregon,IND,industrial,7.01,cents per kilowatt-hour
2023-07,NC,North Carolina,COM,commercial,9.71,cents per kilowatt-hour
2023-07,NC,North Carolina,IND,industrial,7.52,cents per kilowatt-hour
2023-07,ND,North Dakota,COM,commercial,7.37,cents per kilowatt-hour
2023-07,ND,North Dakota,IND,industrial,7.35,cents per kilowatt-hour
2023-07,OH,Ohio,COM,commercial,10.57,cents per kilowatt-hour
2023-07,OH,Ohio,IND,industrial,7.2,cents per kilowatt-hour
2023-07,OK,Oklahoma,COM,commercial,9.97,cents per kilowatt-hour
2023-07,OK,Oklahoma,IND,industrial,6.82,cents per kilowatt-hour
2023-07,OR,Oregon,COM,commercial,9.91,cents per kilowatt-hour
2023-07,OR,Oregon,IND,industrial,7.56,cents per kilowatt-hour
2023-07,PA,Pennsylvania,COM,commercial,11.09,cents per kilowatt-hour
2023-07,PA,Pennsylvania,IND,industrial,7.67,cents per kilowatt-hour
2023-07,RI,Rhode Island,COM,commercial,16.6,cents per kilowatt-hour
2023-07,RI,Rhode Island,IND,industrial,18.88,cents per kilowatt-hour
2023-07,SC,South Carolina,COM,commercial,10.54,cents per kilowatt-hour
2023-07,SC,South Carolina,IND,industrial,7.1,cents per kilowatt-hour
2023-07,SD,South Dakota,COM,commercial,10.6,cents per kilowatt-hour
2023-07,SD,South Dakota,IND,industrial,8.23,cents per kilowatt-hour
2023-07,TN,Tennessee,COM,commercial,11.98,cents per kilowatt-hour
2023-07,TN,Tennessee,IND,industrial,6.39,cents per kilowatt-hour
2023-07,TX,Texas,COM,commercial,8.85,cents per kilowatt-hour
2023-07,TX,Texas,IND,industrial,6.53,cents per kilowatt-hour
2022-02,PA,Pennsylvania,COM,commercial,10.07,cents per kilowatt-hour
2022-02,PA,Pennsylvania,IND,industrial,7.56,cents per kilowatt-hour
2022-02,RI,Rhode Island,COM,commercial,18.34,cents per kilowatt-hour
2022-02,RI,Rhode Island,IND,industrial,18.49,cents per kilowatt-hour
2022-02,SC,South Carolina,COM,commercial,10.47,cents per kilowatt-hour
2022-02,MT,Montana,COM,commercial,9.78,cents per kilowatt-hour
2022-02,MT,Montana,IND,industrial,5.39,cents per kilowatt-hour
2022-02,NE,Nebraska,COM,commercial,8.32,cents per kilowatt-hour
2022-02,NE,Nebraska,IND,industrial,6.96,cents per kilowatt-hour
2022-02,NV,Nevada,COM,commercial,8.83,cents per kilowatt-hour
2022-02,NV,Nevada,IND,industrial,6.23,cents per kilowatt-hour
2022-02,NH,New Hampshire,COM,commercial,18.49,cents per kilowatt-hour
2022-02,NH,New Hampshire,IND,industrial,16.3,cents per kilowatt-hour
2022-02,NJ,New Jersey,COM,commercial,12.95,cents per kilowatt-hour
2022-02,NJ,New Jersey,IND,industrial,11.55,cents per kilowatt-hour
2022-02,NM,New Mexico,COM,commercial,10.36,cents per kilowatt-hour
2022-02,NM,New Mexico,IND,industrial,6.23,cents per kilowatt-hour
2022-02,NY,New York,COM,commercial,17.33,cents per kilowatt-hour
2022-02,NY,New York,IND,industrial,7.41,cents per kilowatt-hour
2022-02,NC,North Carolina,COM,commercial,8.7,cents per kilowatt-hour
2022-02,NC,North Carolina,IND,industrial,5.11,cents per kilowatt-hour
2022-02,SC,South Carolina,IND,industrial,6.29,cents per kilowatt-hour
2022-02,SD,South Dakota,COM,commercial,9.94,cents per kilowatt-hour
2022-02,SD,South Dakota,IND,industrial,7.99,cents per kilowatt-hour
2022-02,TN,Tennessee,COM,commercial,11.09,cents per kilowatt-hour
2022-02,TN,Tennessee,IND,industrial,5.66,cents per kilowatt-hour
2022-02,TX,Texas,COM,commercial,8.27,cents per kilowatt-hour
2022-02,TX,Texas,IND,industrial,6.03,cents per kilowatt-hour
2022-10,AL,Alabama,COM,commercial,13.44,cents per kilowatt-hour
2022-10,AL,Alabama,IND,industrial,7.62,cents per kilowatt-hour
2022-10,AK,Alaska,COM,commercial,20.5,cents per kilowatt-hour
2022-10,AK,Alaska,IND,industrial,18.67,cents per kilowatt-hour
2022-10,AZ,Arizona,COM,commercial,10.77,cents per kilowatt-hour
2022-10,AZ,Arizona,IND,industrial,7.53,cents per kilowatt-hour
2022-01,RI,Rhode Island,COM,commercial,17.58,cents per kilowatt-hour
2022-01,RI,Rhode Island,IND,industrial,18.6,cents per kilowatt-hour
2022-01,SC,South Carolina,COM,commercial,10.2,cents per kilowatt-hour
2022-01,SC,South Carolina,IND,industrial,6.83,cents per kilowatt-hour
2023-02,SC,South Carolina,COM,commercial,10.96,cents per kilowatt-hour
2023-02,SC,South Carolina,IND,industrial,6.45,cents per kilowatt-hour
2023-02,SD,South Dakota,COM,commercial,9.9,cents per kilowatt-hour
2023-02,SD,South Dakota,IND,industrial,7.81,cents per kilowatt-hour
2023-02,TN,Tennessee,COM,commercial,12.47,cents per kilowatt-hour
2023-02,TN,Tennessee,IND,industrial,6.74,cents per kilowatt-hour
2023-02,TX,Texas,COM,commercial,9.05,cents per kilowatt-hour
2023-02,TX,Texas,IND,industrial,6.32,cents per kilowatt-hour
2023-02,UT,Utah,COM,commercial,8.13,cents per kilowatt-hour
2023-11,RI,Rhode Island,IND,industrial,18.54,cents per kilowatt-hour
2023-11,SC,South Carolina,COM,commercial,10.66,cents per kilowatt-hour
2023-11,SC,South Carolina,IND,industrial,6.34,cents per kilowatt-hour
2023-11,SD,South Dakota,COM,commercial,10.13,cents per kilowatt-hour
2023-11,SD,South Dakota,IND,industrial,7.87,cents per kilowatt-hour
2023-11,TN,Tennessee,COM,commercial,11.77,cents per kilowatt-hour
2023-11,TN,Tennessee,IND,industrial,6.06,cents per kilowatt-hour
2023-11,TX,Texas,COM,commercial,8.49,cents per kilowatt-hour
2023-11,TX,Texas,IND,industrial,6.07,cents per kilowatt-hour
2023-11,UT,Utah,COM,commercial,8.39,cents per kilowatt-hour
2023-11,UT,Utah,IND,industrial,6.6,cents per kilowatt-hour
2023-11,VT,Vermont,COM,commercial,18.47,cents per kilowatt-hour
2023-11,VT,Vermont,IND,industrial,10.98,cents per kilowatt-hour
2023-11,VA,Virginia,COM,commercial,8.77,cents per kilowatt-hour
2023-11,VA,Virginia,IND,industrial,8.88,cents per kilowatt-hour
2023-11,WA,Washington,COM,commercial,10.08,cents per kilowatt-hour
2023-11,WA,Washington,IND,industrial,6.27,cents per kilowatt-hour
2023-07,WI,Wisconsin,COM,commercial,13,cents per kilowatt-hour
2023-07,WI,Wisconsin,IND,industrial,9.29,cents per kilowatt-hour
2023-07,WY,Wyoming,COM,commercial,9.4,cents per kilowatt-hour
2023-07,WY,Wyoming,IND,industrial,7.04,cents per kilowatt-hour
2023-07,NEW,New England,COM,commercial,18.41,cents per kilowatt-hour
2023-07,NEW,New England,IND,industrial,15.83,cents per kilowatt-hour
2023-07,MAT,Middle Atlantic,COM,commercial,16.33,cents per kilowatt-hour
2023-07,MAT,Middle Atlantic,IND,industrial,7.96,cents per kilowatt-hour
2023-07,ENC,East North Central,COM,commercial,11.82,cents per kilowatt-hour
2023-07,ENC,East North Central,IND,industrial,7.95,cents per kilowatt-hour
2023-09,WI,Wisconsin,COM,commercial,13.13,cents per kilowatt-hour
2023-09,WI,Wisconsin,IND,industrial,9.2,cents per kilowatt-hour
2023-09,WY,Wyoming,COM,commercial,8.69,cents per kilowatt-hour
2023-09,WY,Wyoming,IND,industrial,7.47,cents per kilowatt-hour
2023-09,NEW,New England,COM,commercial,18.85,cents per kilowatt-hour
2023-09,NEW,New England,IND,industrial,15.72,cents per kilowatt-hour
2023-09,MAT,Middle Atlantic,COM,commercial,16.56,cents per kilowatt-hour
2023-09,MAT,Middle Atlantic,IND,industrial,7.76,cents per kilowatt-hour
2023-09,ENC,East North Central,COM,commercial,11.9,cents per kilowatt-hour
2023-09,ENC,East North Central,IND,industrial,7.83,cents per kilowatt-hour
2023-09,OH,Ohio,COM,commercial,10.9,cents per kilowatt-hour
2023-09,OH,Ohio,IND,industrial,6.91,cents per kilowatt-hour
2023-09,OK,Oklahoma,COM,commercial,10.14,cents per kilowatt-hour
2023-09,OK,Oklahoma,IND,industrial,6.55,cents per kilowatt-hour
2023-09,OR,Oregon,COM,commercial,10.14,cents per kilowatt-hour
2023-09,OR,Oregon,IND,industrial,7.65,cents per kilowatt-hour
2023-09,PA,Pennsylvania,COM,commercial,11.12,cents per kilowatt-hour
2023-09,PA,Pennsylvania,IND,industrial,7.49,cents per kilowatt-hour
2023-09,RI,Rhode Island,COM,commercial,19.07,cents per kilowatt-hour
2023-09,RI,Rhode Island,IND,industrial,19.07,cents per kilowatt-hour
2023-09,SC,South Carolina,COM,commercial,10.52,cents per kilowatt-hour
2023-09,SC,South Carolina,IND,industrial,6.94,cents per kilowatt-hour
2023-09,SD,South Dakota,COM,commercial,10.44,cents per kilowatt-hour
2023-09,SD,South Dakota,IND,industrial,8.18,cents per kilowatt-hour
2023-09,TN,Tennessee,COM,commercial,11.61,cents per kilowatt-hour
2023-09,TN,Tennessee,IND,industrial,6.18,cents per kilowatt-hour
2023-09,TX,Texas,COM,commercial,9.23,cents per kilowatt-hour
2023-09,TX,Texas,IND,industrial,7.69,cents per kilowatt-hour
2022-01,SD,South Dakota,COM,commercial,9.59,cents per kilowatt-hour
2022-01,SD,South Dakota,IND,industrial,7.88,cents per kilowatt-hour
2022-01,TN,Tennessee,COM,commercial,11.34,cents per kilowatt-hour
2022-01,TN,Tennessee,IND,industrial,5.99,cents per kilowatt-hour
2022-01,TX,Texas,COM,commercial,7.77,cents per kilowatt-hour
2022-01,TX,Texas,IND,industrial,5.67,cents per kilowatt-hour
2022-01,UT,Utah,COM,commercial,7.76,cents per kilowatt-hour
2022-01,UT,Utah,IND,industrial,5.84,cents per kilowatt-hour
2022-01,VT,Vermont,COM,commercial,16.89,cents per kilowatt-hour
2022-01,VT,Vermont,IND,industrial,12.19,cents per kilowatt-hour
2022-01,VA,Virginia,COM,commercial,8.65,cents per kilowatt-hour
2022-01,VA,Virginia,IND,industrial,7,cents per kilowatt-hour
2022-01,WA,Washington,COM,commercial,9.39,cents per kilowatt-hour
2022-01,WA,Washington,IND,industrial,5.68,cents per kilowatt-hour
2022-01,WV,West Virginia,COM,commercial,9.62,cents per kilowatt-hour
2022-01,WV,West Virginia,IND,industrial,6.1,cents per kilowatt-hour
2022-01,WI,Wisconsin,COM,commercial,11.45,cents per kilowatt-hour
2022-01,WI,Wisconsin,IND,industrial,7.95,cents per kilowatt-hour
2022-01,WY,Wyoming,COM,commercial,9.04,cents per kilowatt-hour
2022-01,WY,Wyoming,IND,industrial,6.34,cents per kilowatt-hour
2022-01,NEW,New England,COM,commercial,18.13,cents per kilowatt-hour
2022-01,NEW,New England,IND,industrial,14.91,cents per kilowatt-hour
2022-01,MAT,Middle Atlantic,COM,commercial,13.67,cents per kilowatt-hour
2022-01,MAT,Middle Atlantic,IND,industrial,7.93,cents per kilowatt-hour
2022-01,ENC,East North Central,COM,commercial,10.68,cents per kilowatt-hour
2022-01,ENC,East North Central,IND,industrial,7.44,cents per kilowatt-hour
2022-01,WNC,West North Central,COM,commercial,9.42,cents per kilowatt-hour
2022-01,WNC,West North Central,IND,industrial,7.07,cents per kilowatt-hour
2022-01,SAT,South Atlantic,COM,commercial,9.89,cents per kilowatt-hour
2022-01,SAT,South Atlantic,IND,industrial,6.48,cents per kilowatt-hour
2022-01,ESC,East South Central,COM,commercial,11.47,cents per kilowatt-hour
2022-01,ESC,East South Central,IND,industrial,6.43,cents per kilowatt-hour
2022-01,WSC,West South Central,COM,commercial,8.29,cents per kilowatt-hour
2022-01,WSC,West South Central,IND,industrial,5.95,cents per kilowatt-hour
2022-01,MTN,Mountain,COM,commercial,9.46,cents per kilowatt-hour
2022-01,MTN,Mountain,IND,industrial,6.47,cents per kilowatt-hour
2023-11,MN,Minnesota,IND,industrial,8.61,cents per kilowatt-hour
2023-11,MS,Mississippi,COM,commercial,12.12,cents per kilowatt-hour
2023-11,MS,Mississippi,IND,industrial,6.66,cents per kilowatt-hour
2023-11,MO,Missouri,COM,commercial,9.29,cents per kilowatt-hour
2023-11,MO,Missouri,IND,industrial,7.24,cents per kilowatt-hour
2023-11,MT,Montana,COM,commercial,12.19,cents per kilowatt-hour
2023-11,MT,Montana,IND,industrial,7.6,cents per kilowatt-hour
2023-11,NE,Nebraska,COM,commercial,8.62,cents per kilowatt-hour
2023-11,NE,Nebraska,IND,industrial,7.26,cents per kilowatt-hour
2023-11,NV,Nevada,COM,commercial,11.31,cents per kilowatt-hour
2023-11,NV,Nevada,IND,industrial,8.75,cents per kilowatt-hour
2023-09,DE,Delaware,COM,commercial,11.55,cents per kilowatt-hour
2023-09,DE,Delaware,IND,industrial,7.84,cents per kilowatt-hour
2023-09,DC,District of Columbia,COM,commercial,16.81,cents per kilowatt-hour
2023-09,DC,District of Columbia,IND,industrial,10.5,cents per kilowatt-hour
2023-09,FL,Florida,COM,commercial,11.89,cents per kilowatt-hour
2023-09,FL,Florida,IND,industrial,9.28,cents per kilowatt-hour
2023-09,UT,Utah,COM,commercial,9.22,cents per kilowatt-hour
2023-09,UT,Utah,IND,industrial,7.1,cents per kilowatt-hour
2023-09,VT,Vermont,COM,commercial,18.31,cents per kilowatt-hour
2023-09,VT,Vermont,IND,industrial,11.39,cents per kilowatt-hour
2023-09,VA,Virginia,COM,commercial,8.29,cents per kilowatt-hour
2023-09,VA,Virginia,IND,industrial,9.12,cents per kilowatt-hour
2023-09,WA,Washington,COM,commercial,9.87,cents per kilowatt-hour
2023-09,WA,Washington,IND,industrial,6.4,cents per kilowatt-hour
2023-09,WV,West Virginia,COM,commercial,10.68,cents per kilowatt-hour
2023-09,WV,West Virginia,IND,industrial,7.29,cents per kilowatt-hour
2022-09,VA,Virginia,COM,commercial,10.63,cents per kilowatt-hour
2022-09,VA,Virginia,IND,industrial,8.56,cents per kilowatt-hour
2022-09,WA,Washington,COM,commercial,9.49,cents per kilowatt-hour
2022-09,WA,Washington,IND,industrial,6.72,cents per kilowatt-hour
2022-09,WV,West Virginia,COM,commercial,10.66,cents per kilowatt-hour
2022-09,WV,West Virginia,IND,industrial,6.87,cents per kilowatt-hour
2022-09,WI,Wisconsin,COM,commercial,12.37,cents per kilowatt-hour
2022-09,WI,Wisconsin,IND,industrial,9.19,cents per kilowatt-hour
2022-09,WY,Wyoming,COM,commercial,9.63,cents per kilowatt-hour
2022-09,WY,Wyoming,IND,industrial,7.21,cents per kilowatt-hour
2022-09,NEW,New England,COM,commercial,19.05,cents per kilowatt-hour
2022-09,NEW,New England,IND,industrial,15.39,cents per kilowatt-hour
2022-07,ID,Idaho,COM,commercial,8.84,cents per kilowatt-hour
2022-07,ID,Idaho,IND,industrial,7.64,cents per kilowatt-hour
2022-07,IL,Illinois,COM,commercial,12.2,cents per kilowatt-hour
2022-07,IL,Illinois,IND,industrial,9.1,cents per kilowatt-hour
2022-07,IN,Indiana,COM,commercial,12.93,cents per kilowatt-hour
2022-07,IN,Indiana,IND,industrial,8.96,cents per kilowatt-hour
2022-07,IA,Iowa,COM,commercial,12.94,cents per kilowatt-hour
2022-07,IA,Iowa,IND,industrial,9.17,cents per kilowatt-hour
2022-07,KS,Kansas,COM,commercial,12.2,cents per kilowatt-hour
2022-07,KS,Kansas,IND,industrial,8.87,cents per kilowatt-hour
2022-01,PACC,Pacific Contiguous,COM,commercial,15.61,cents per kilowatt-hour
2022-01,PACC,Pacific Contiguous,IND,industrial,9.76,cents per kilowatt-hour
2022-01,PACN,Pacific Noncontiguous,COM,commercial,27.38,cents per kilowatt-hour
2022-01,PACN,Pacific Noncontiguous,IND,industrial,27.99,cents per kilowatt-hour
2022-06,AZ,Arizona,COM,commercial,11.39,cents per kilowatt-hour
2022-06,AZ,Arizona,IND,industrial,8.03,cents per kilowatt-hour
2022-06,AR,Arkansas,COM,commercial,10.75,cents per kilowatt-hour
2022-06,AR,Arkansas,IND,industrial,7.98,cents per kilowatt-hour
2022-06,CA,California,COM,commercial,22.59,cents per kilowatt-hour
2022-06,CA,California,IND,industrial,17.54,cents per kilowatt-hour
2022-06,CO,Colorado,COM,commercial,12.43,cents per kilowatt-hour
2022-06,CO,Colorado,IND,industrial,8.65,cents per kilowatt-hour
2022-06,CT,Connecticut,COM,commercial,18.81,cents per kilowatt-hour
2022-06,CT,Connecticut,IND,industrial,15.2,cents per kilowatt-hour
2022-06,DE,Delaware,COM,commercial,10.44,cents per kilowatt-hour
2022-06,DE,Delaware,IND,industrial,8.66,cents per kilowatt-hour
2022-06,DC,District of Columbia,COM,commercial,15.58,cents per kilowatt-hour
